chapterNo	chapterTitle	sectionNo	sectionTitle	sentence	sentence_cleaned
3	PART 1	20	Hindoo Customs and Superstitions	Their monasteries are filled with idols, to whom many young girls are devoted by their parents.	monasteries filled idols many young girls devoted parents
3	PART 1	20	Hindoo Customs and Superstitions	They must go to the monastery whenever required by the superior, which is usually several times a-week.	must go monastery whenever required superior usually several times aweek
3	PART 1	20	Hindoo Customs and Superstitions	They there sing, dance, and make great rejoicings.	sing dance make great rejoicings
3	PART 1	20	Hindoo Customs and Superstitions	These young ladies also prepare savoury dishes of flesh and other food, which they carry to the sanctuary, and place before the idol as much as would make a good meal for a great lord.	young ladies also prepare savoury dishes flesh food carry sanctuary place idol much would make good meal great lord
3	PART 1	20	Hindoo Customs and Superstitions	They then dance, sing, and rejoice, till time has been given for him to feed on the substance of the meat, when they take and eat it themselves, with great rejoicing.	dance sing rejoice till time given feed substance meat take eat great rejoicing
3	PART 1	20	Hindoo Customs and Superstitions	These ladies, who are very numerous, continue the same mode of life till after their marriage.	ladies numerous continue mode life till marriage
3	PART 1	20	Hindoo Customs and Superstitions	Having given you this full account of the manners, customs, and doings of this kingdom, we shall depart and tell of another, named Mutfili.	given full account manners customs doings kingdom shall depart tell another named mutfili
3	PART 1	21	Masulipatam—Diamonds of Golconda	At this kingdom we arrive after departing from Maabar and travelling northward about a thousand miles.	kingdom arrive departing maabar travelling northward thousand miles
3	PART 1	21	Masulipatam—Diamonds of Golconda	It is subject to a queen of great wisdom, whose husband died forty years ago, and her love to him was such that she has never married another.	subject queen great wisdom whose husband died forty years ago love never married another
3	PART 1	21	Masulipatam—Diamonds of Golconda	During this whole term, she has ruled the nation with great equity, and been beloved beyond measure by her people.	whole term ruled nation great equity beloved beyond measure people
3	PART 1	21	Masulipatam—Diamonds of Golconda	They are idolaters and independent ; they live on rice, flesh, and milk.	idolaters independent live rice flesh milk
3	PART 1	21	Masulipatam—Diamonds of Golconda	In this kingdom, you must know, is found the diamond ; there are several mountains, among which, during rain, water flows with great turbulence, and through wide caverns; and when the shower ceases, men search through the ground previously inundated, and find the gems, In summer, there is not a drop of water, and the heat can scarcely be endured, while fierce and venomous serpents inspire great fear; yet those who venture thither discover valuable diamonds.	kingdom must know found diamond several mountains among rain water flows great turbulence wide caverns shower ceases men search ground previously inundated find gems summer drop water heat scarcely endured fierce venomous serpents inspire great fear yet venture thither discover valuable diamonds
3	PART 1	21	Masulipatam—Diamonds of Golconda	There is also an extensive and deep valley, so enclosed by rocks as to be quite inaccessible; but the people throw in pieces of flesh, to which the diamonds adhere.	also extensive deep valley enclosed rocks quite inaccessible people throw pieces flesh diamonds adhere
3	PART 1	21	Masulipatam—Diamonds of Golconda	Now you must observe, there are a number of white eagles, which, when they see the flesh in the bottom of the valley, fly thither, seize and carry it to different spots.	must observe number white eagles see flesh bottom valley fly thither seize carry different spots
3	PART 1	21	Masulipatam—Diamonds of Golconda	The men are on the watch, and as soon as they see the bird with the spoil in its mouth, raise loud cries, when, being terrified, it flies away and drops the meat, which they take up, and find the diamond attached.	men watch soon see bird spoil mouth raise loud cries terrified flies away drops meat take find diamond attached
3	PART 1	21	Masulipatam—Diamonds of Golconda	Even when the prey has been swallowed, they watch where the excrement is voided, and obtain in this way not a few jewels.	even prey swallowed watch excrement voided obtain way jewels
3	PART 1	21	Masulipatam—Diamonds of Golconda	Now this is the only country in the world containing these precious stones ; and do not suppose that the best come to our christian countries ; they are carried to the great khan and other lords of those regions, whose ample treasure enables them to purchase.	country world containing precious stones suppose best come christian countries carried great khan lords regions whose ample treasure enables purchase
3	PART 1	21	Masulipatam—Diamonds of Golconda	I must mention, too, that here are made the most beautiful and valuable cotton cloths in the world ; also the thinnest and most delicate, resembling our spiders’ webs.	must mention made beautiful valuable cotton cloths world also thinnest delicate resembling spiders’ webs
3	PART 1	21	Masulipatam—Diamonds of Golconda	They have abundance of animals, and the largest sheep in the world, with plentiful subsistence ofeverykind.	abundance animals largest sheep world plentiful subsistence ofeverykind
3	PART 1	21	Masulipatam—Diamonds of Golconda	I must now describe the place containing the body of the apostle St Thomas.	must describe place containing body apostle st thomas
3	PART 1	22	St Thomas (Madras), Legends respecting him	This is in a small town of Maabar, containing few inhabitants, and seldom visited by merchants, there being little trade, and the roads difficult.	small town maabar containing inhabitants seldom visited merchants little trade roads difficult
3	PART 1	22	St Thomas (Madras), Legends respecting him	Many Christians and Saracens, however, resort thither in pilgrimage: the latter esteem him a great saint, and even assert that he wasa Mohammedan.	many christians saracens however resort thither pilgrimage latter esteem great saint even assert wasa mohammedan
3	PART 1	22	St Thomas (Madras), Legends respecting him	But I will now relate awonder.	relate awonder
3	PART 1	22	St Thomas (Madras), Legends respecting him	The Christians, who repair to that shrine, take from the place a red earth, carry it into their country, and give a small portion to any person sick of a fever, who is presently cured.	christians repair shrine take place red earth carry country give small portion person sick fever presently cured
3	PART 1	22	St Thomas (Madras), Legends respecting him	But I have now a miracle to tell ; for about the year 1288, a baron of this district had a great quantity of rice, and filled with it all the houses around the church.	miracle tell year 1288 baron district great quantity rice filled houses around church
3	PART 1	22	St Thomas (Madras), Legends respecting him	The pilgrims having thus no place to lodge, prayed him much to desist ; but being fierce and proud, he paid no regard to their entreaty.	pilgrims thus place lodge prayed much desist fierce proud paid regard entreaty
3	PART 1	22	St Thomas (Madras), Legends respecting him	Next night, accordingly, Messer St Thomas appeared to him with a fork in his hand, which he thrust forcibly against his throat, causing severe pain, and saying, “ If you do not forthwith empty my houses, you shall die an evil death”.	next night accordingly messer st thomas appeared fork hand thrust forcibly throat causing severe pain saying “ forthwith empty houses shall die evil death”
3	PART 1	22	St Thomas (Madras), Legends respecting him	He disappeared, and the baron rose early in the morning, related the apparition, and caused all the buildings to be emptied.	disappeared baron rose early morning related apparition caused buildings emptied
3	PART 1	22	St Thomas (Madras), Legends respecting him	The Christians greatly rejoiced, and honoured this great apostle.	christians greatly rejoiced honoured great apostle
3	PART 1	22	St Thomas (Madras), Legends respecting him	I could relate other wonderful cures effected on persons labouring under various bodily infirmities; but I will now merely describe his death.	could relate wonderful cures effected persons labouring various bodily infirmities merely describe death
3	PART 1	22	St Thomas (Madras), Legends respecting him	He had left his hermitage in the wood, and was engaged in prayer, while around were a number of peacocks, which are more numerous here than elsewhere in the world.	left hermitage wood engaged prayer around number peacocks numerous elsewhere world
3	PART 1	22	St Thomas (Madras), Legends respecting him	Now an idolatrous Gaui, aiming at one of these birds, let fly an arrow without seeing the saint, whom, however, it struck on the right side ; and finding himself thus wounded, he very mildly adored his Creator, and soon after expired.	idolatrous gaui aiming one birds let fly arrow without seeing saint however struck right side finding thus wounded mildly adored creator soon expired
3	PART 1	22	St Thomas (Madras), Legends respecting him	But before coming hither, he had converted many people in Nubia,as I will afterwards narrate.	coming hither converted many people nubiaas afterwards narrate
3	PART 1	22	St Thomas (Madras), Legends respecting him	When a child in this province is born, they anoint him every day with the oil of sesamé, which makes him become blacker than at birth; for whoever ix most deeply tinted is honoured in proportion.	child province born anoint every day oil sesam� makes become blacker birth whoever ix deeply tinted honoured proportion
3	PART 1	22	St Thomas (Madras), Legends respecting him	Indeed, these people paint their god and all their idols black, and their devils white as snow.	indeed people paint god idols black devils white snow
3	PART 1	22	St Thomas (Madras), Legends respecting him	The men, when they go to battle, place such faith in the ox as a holy thing, that they take the hair of the wild bull, and if they fight on a horse, attach it to the neck ; if on foot, to their shield ; thinking themselves thus better secured against every danger.	men go battle place faith ox holy thing take hair wild bull fight horse attach neck foot shield thinking thus better secured every danger
3	PART 1	22	St Thomas (Madras), Legends respecting him	Hence, the hair of this animal sells at a considerable price.	hence hair animal sells considerable price
3	PART 1	23	Lar ; the Bramins	Lar is a province lying westward of this place, and thence came originally all the Abraiamain in the world.	lar province lying westward place thence came originally abraiamain world
3	PART 1	23	Lar ; the Bramins	These are the best and most honest of all merchants, and would not on any account tell a lie.	best honest merchants would account tell lie
3	PART 1	23	Lar ; the Bramins	They neither eat flesh nor drink wine, are faithful to their wives, and lead every way very virtuous lives.	neither eat flesh drink wine faithful wives lead every way virtuous lives
3	PART 1	23	Lar ; the Bramins	They take nothing from any one, and do nothing that could be considered a sin.	take nothing one nothing could considered sin
3	PART 1	23	Lar ; the Bramins	They are all known by a silk thread worn over the shoulder, and tied beneath the opposite arm, so that it passes across both the breast and back.	known silk thread worn shoulder tied beneath opposite arm passes across breast back
3	PART 1	23	Lar ; the Bramins	t They have arich king, who readily purchases precious stones, and enjoins that the merchants shall offer to him all the pearls brought from Maabar, for which he pays double the cost.	arich king readily purchases precious stones enjoins merchants shall offer pearls brought maabar pays double cost
3	PART 1	23	Lar ; the Bramins	They therefore procure them in large quantities.	therefore procure large quantities
3	PART 1	23	Lar ; the Bramins	Theyare idolaters,and regard omens from birds and beasts more than any other nation in the world.	theyare idolatersand regard omens birds beasts nation world
3	PART 1	23	Lar ; the Bramins	I will tell you one of their customs: when one wishes to treat for any merchandise, he rises and observes his shadow in the sun ; and if it be of the due length, on that day, according to certain rules, he makes his bargain ; but if it be not long enough, he will not buy a single article.	tell one customs one wishes treat merchandise rises observes shadow sun due length day according certain rules makes bargain long enough buy single article
3	PART 1	23	Lar ; the Bramins	If they go to a house for this purpose, and see one of the animals named tarantula, which here greatly abound, they observe if it comes to them from a lucky quarter, in which case they buy ; but if otherwise, they give up the transaction and go away.	go house purpose see one animals named tarantula greatly abound observe comes lucky quarter case buy otherwise give transaction go away
3	PART 1	23	Lar ; the Bramins	Nay, I assure you, if one leaving his house hears a man sneeze in a manner that does not appear lucky, he stops and re-enters, Even if on his road he sees a swallow approaching from the right or left, in an unlucky manner, he returns.	nay assure one leaving house hears man sneeze manner appear lucky stops reenters even road sees swallow approaching right left unlucky manner returns
3	PART 1	23	Lar ; the Bramins	Their teeth are very good, through the use of an herb, which makes them look extremely well, and is very salutary.	teeth good use herb makes look extremely well salutary
3	PART 1	23	Lar ; the Bramins	They never bleed from the vein or any other part, yet perfectly preserve their health.	never bleed vein part yet perfectly preserve health
3	PART 1	23	Lar ; the Bramins	There are among them an order named cuigui, who live to an extraordinary age, even 150 or 200 years, yet can perform all the service of the monastery and idols as well as younger men.	among order named cuigui live extraordinary age even 150 200 years yet perform service monastery idols well younger men
3	PART 1	23	Lar ; the Bramins	This is owing to their great abstinence in eating and drinking ; for they subsist mostly on rice and milk.	owing great abstinence eating drinking subsist mostly rice milk
3	PART 1	23	Lar ; the Bramins	They mingle also quicksilver and sulphur, making a beverage which they drink from their infancy, saying that it lengthens their lives.	mingle also quicksilver sulphur making beverage drink infancy saying lengthens lives
3	PART 1	23	Lar ; the Bramins	t There is also in this kingdom a religious order of more rigid cuigui, observing the strictest abstinence, leading a very rude and severe life, and going perfectly naked.	also kingdom religious order rigid cuigui observing strictest abstinence leading rude severe life going perfectly naked
3	PART 1	23	Lar ; the Bramins	They adore the ox, and many wear on their forehead a small effigy of one in copper or bronze gilded.	adore ox many wear forehead small effigy one copper bronze gilded
3	PART 1	23	Lar ; the Bramins	They also burn the dung, and reduce it to a powder, with which they reverentially anoint many parts of their body, as Christians use holy water.	also burn dung reduce powder reverentially anoint many parts body christians use holy water
3	PART 1	23	Lar ; the Bramins	They eat neither from spoon nor platter, but from large leaves, mostly of the apple of paradise.	eat neither spoon platter large leaves mostly apple paradise
3	PART 1	23	Lar ; the Bramins	Even these must be dry ; for if green, they are said to have a soul, which it would be sin to kill; and they would rather die than commit towards any animal an action believed unlawful.	even must dry green said soul would sin kill would rather die commit towards animal action believed unlawful
3	PART 1	23	Lar ; the Bramins	When asked why they feel no shame in going naked, they say, because they wish to have nothing belonging to this world, which they entered without clothing ; and committing no sin, they have no reason to be ashamed.	asked feel shame going naked say wish nothing belonging world entered without clothing committing sin reason ashamed
3	PART 1	23	Lar ; the Bramins	Besides, they kill no living creature, neither fly nor flea, nor hog nor worm, considering they have souls.	besides kill living creature neither fly flea hog worm considering souls
3	PART 1	23	Lar ; the Bramins	They will sleep on the earth without any covering, whence it is a great wonder they do not die, much more that they enjoy so long a life.	sleep earth without covering whence great wonder die much enjoy long life
3	PART 1	23	Lar ; the Bramins	They fast the whole year round, drinking only water.	fast whole year round drinking water
3	PART 1	23	Lar ; the Bramins	Some reside in the monastery to serve the gods; but before admission they undergo the following trial.	reside monastery serve gods admission undergo following trial
3	PART 1	23	Lar ; the Bramins	The young girls offered to the idols caress these new candidates, and endeavour variously to entertain them.	young girls offered idols caress new candidates endeavour variously entertain
3	PART 1	23	Lar ; the Bramins	Such as appear to take any pleasure in these endearments, are rejected as unworthy ; but if they show themselves totally indifferent, they are then retained.	appear take pleasure endearments rejected unworthy show totally indifferent retained
3	PART 1	23	Lar ; the Bramins	Such are the customs of these cruel and perfidious idolaters, who burn the bodies of their dead, because otherwise they would breed worms, which after eating the flesh would starve, and thus involve in great sin the soul to which the body belonged.	customs cruel perfidious idolaters burn bodies dead otherwise would breed worms eating flesh would starve thus involve great sin soul body belonged
3	PART 1	23	Lar ; the Bramins	But I willnow cease saying any more about them.	willnow cease saying
3	PART 1	24	City of Cail	Cail is a great and noble city, belonging to Asciar, eldest of the five brother-kings.	cail great noble city belonging asciar eldest five brotherkings
3	PART 1	24	City of Cail	Its port is frequented by all the ships from the west, Curmos, Quisci, Aden, and the whole of Arabia, laden with merchandise and horses.	port frequented ships west curmos quisci aden whole arabia laden merchandise horses
3	PART 1	24	City of Cail	The merchants bring them hither as to a good market, frequented by purchasers from other quarters.	merchants bring hither good market frequented purchasers quarters
3	PART 1	24	City of Cail	The king possesses immense treasures, and wears many precious stones.	king possesses immense treasures wears many precious stones
3	PART 1	24	City of Cail	He rules his nation very justly and uprightly, for which cause the merchants frequent it, and afford him great profit.	rules nation justly uprightly cause merchants frequent afford great profit
3	PART 1	24	City of Cail	He has three hundred wives and upwards, holding it a high honour to increase their number.	three hundred wives upwards holding high honour increase number
3	PART 1	24	City of Cail	When discord arises among the five brother-kings, their mother, who is still alive, rushes between them, and will not allow them to fight.	discord arises among five brotherkings mother still alive rushes allow fight
3	PART 1	24	City of Cail	Often, when they will not yield to her prayer, and are about to engage, she takes a knife and says, “ If you will not renounce this quarrel, I will kill myself presently, and cut away the paps with which I gave you milk”.	often yield prayer engage takes knife says “ renounce quarrel kill presently cut away paps gave milk”
3	PART 1	24	City of Cail	When the sons see this great piety in their mother, they feel themselves bound to make peace.	sons see great piety mother feel bound make peace
3	PART 1	24	City of Cail	But as soon as she is dead, they cannot fail to quarrel and destroy each other.	soon dead fail quarrel destroy
3	PART 1	24	City of Cail	All the natives here, as well as generally throughout India, have continually in their mouths the leaf called tembul.	natives well generally throughout india continually mouths leaf called tembul
3	PART 1	24	City of Cail	It affords them gratification, and its use has become quite habitual ; after chewing they spit out the moisture.	affords gratification use become quite habitual chewing spit moisture
3	PART 1	24	City of Cail	The rich mix it with camphor and other aromatic drugs, and even with quick-lime.	rich mix camphor aromatic drugs even quicklime
3	PART 1	24	City of Cail	When any one wishes to insult another in the grossest manner, he spits this juice in his face.	one wishes insult another grossest manner spits juice face
3	PART 1	24	City of Cail	The injured party then hastens to the king, and declares his wish to decide the quarrel by combat.	injured party hastens king declares wish decide quarrel combat
3	PART 1	24	City of Cail	His majesty furnishes him with a sword and small shield ; and all the people assemble as spectators of the conflict, which is only terminated by the death of one of the parties.	majesty furnishes sword small shield people assemble spectators conflict terminated death one parties
3	PART 1	24	City of Cail	They are not, however, allowed to strike with the point of the sword.	however allowed strike point sword
3	PART 1	24	City of Cail	Now let us depart and tell you of the kingdom of Coilon.	let us depart tell kingdom coilon
3	PART 1	25	Kingdom of Coilon	After departing from Maabar, and going south-west 500 miles, you arrive at Coilon.	departing maabar going southwest 500 miles arrive coilon
3	PART 1	25	Kingdom of Coilon	The people are idolaters, yet among them are Christians and Jews.	people idolaters yet among christians jews
3	PART 1	25	Kingdom of Coilon	They have languages of their own, and a king tributary to no one.	languages king tributary one
3	PART 1	25	Kingdom of Coilon	In this territory grows extremely good brazil-wood, called coilomin.	territory grows extremely good brazilwood called coilomin
3	PART 1	25	Kingdom of Coilon	Pepper greatly abounds, being collected in the months of May, June, and July; the trees are carefully planted and irrigated.	pepper greatly abounds collected months may june july trees carefully planted irrigated
3	PART 1	25	Kingdom of Coilon	Indigo also is very plentiful and good, being made of an herb which they place in a great vessel, then pour in water, and leave it till the juice is given out.	indigo also plentiful good made herb place great vessel pour water leave till juice given
3	PART 1	25	Kingdom of Coilon	Being then placed in the hot sun, it boils, acquires consistence, and becomes what we see.	placed hot sun boils acquires consistence becomes see
3	PART 1	25	Kingdom of Coilon	In this country the heat of the sun can scarcely be endured ; if you put an egg into any river, it will be boiled before you have gone any great distance.	country heat sun scarcely endured put egg river boiled gone great distance
3	PART 1	25	Kingdom of Coilon	Hither resort many merchants from Manji, Arabia, and the Levant, bringing quantities of goods, and carrying away those of the country.	hither resort many merchants manji arabia levant bringing quantities goods carrying away country
3	PART 1	25	Kingdom of Coilon	There are various animals different from all others in the world; such as a black lion, without either spot or mark ; parrots of nu-_ merous kinds, some white as snow, with red beak and feet ; others red and white, most lovely ; and some extremely small, and also very beautiful.	various animals different others world black lion without either spot mark parrots nu merous kinds white snow red beak feet others red white lovely extremely small also beautiful
3	PART 1	25	Kingdom of Coilon	The peacocks are much larger, handsomer, and of a different species from ours.	peacocks much larger handsomer different species
3	PART 1	25	Kingdom of Coilon	The domestic fowls are also peculiar; in short, they have all things, fruits, beasts, and birds, dissimilar to ours, and both handsomer and better.	domestic fowls also peculiar short things fruits beasts birds dissimilar handsomer better
3	PART 1	25	Kingdom of Coilon	They have no grain but rice, and make a wine from sugar, which is good, and intoxicates sooner than that from grapes.	grain rice make wine sugar good intoxicates sooner grapes
3	PART 1	25	Kingdom of Coilon	Every thing necessary to support life abounds.	every thing necessary support life abounds
3	PART 1	25	Kingdom of Coilon	Here are a number of skilful astrologers and physicians, who know how to preserve the human body in health.	number skilful astrologers physicians know preserve human body health
3	PART 1	25	Kingdom of Coilon	Both sexes are completely black, and wear no covering except a fine cloth about the middle.	sexes completely black wear covering except fine cloth middle
3	PART 1	25	Kingdom of Coilon	Their behaviour to each other shows little sense of propriety.	behaviour shows little sense propriety
3	PART 1	25	Kingdom of Coilon	A man will marry his cousin-german, the widow of his father, and even of his brother ; this is the custom among all the people of India.	man marry cousingerman widow father even brother custom among people india
3	PART 1	26	Comari (Cape Comorin)	Comari is a country of India, remarkable in this respect, that the north-star, which we had not seen since leaving Java, appeared to us when thirty miles out at sea, rising about a cubit above the horizon.	comari country india remarkable respect northstar seen since leaving java appeared us thirty miles sea rising cubit horizon
3	PART 1	26	Comari (Cape Comorin)	There are few domestic, but abundance of wild animals, particularly monkeys of various shapes, some of which would almost seem to be men.	domestic abundance wild animals particularly monkeys various shapes would almost seem men
3	PART 1	26	Comari (Cape Comorin)	There are cats of a very peculiar and wonderful species, lions, leopards, and ounces in great numbers.	cats peculiar wonderful species lions leopards ounces great numbers
3	PART 1	26	Comari (Cape Comorin)	I will now proceed to Eli.	proceed eli
3	PART 1	27	Eli or Dely	Eli is a kingdom, about 300 miles west of Comari, The people are subject to a king, idolaters, with a peculiar language, and independent of foreigners, I will tell you fully their customs and manners, which you will understand better, as we approach nearer home.	eli kingdom 300 miles west comari people subject king idolaters peculiar language independent foreigners tell fully customs manners understand better approach nearer home
3	PART 1	27	Eli or Dely	There is no port except a large river, with a good entrance.	port except large river good entrance
3	PART 1	27	Eli or Dely	Pepper grows in great abundance, and there isa considerable produce of ginger and other spices.	pepper grows great abundance isa considerable produce ginger spices
3	PART 1	27	Eli or Dely	The king is very rich, but not powerful in men; yet his dominions have such strong approaches, that he has no dread of invasion.	king rich powerful men yet dominions strong approaches dread invasion
3	PART 1	27	Eli or Dely	If any vessel destined for another port is driven hither by stress of weather, the people seize and possess themselves of all its cargo, saying, “You were going to another place, but God sends you and yourstome”.	vessel destined another port driven hither stress weather people seize possess cargo saying “you going another place god sends yourstome”
3	PART 1	27	Eli or Dely	In this they think themselves quite guiltless.	think quite guiltless
3	PART 1	27	Eli or Dely	Ships come from Manji and other parts in the summer, load in eight days, and depart as soon as possible, there being no port, but dangerous sandbanks.	ships come manji parts summer load eight days depart soon possible port dangerous sandbanks
3	PART 1	27	Eli or Dely	Those of Manji are least apprehensive, being provided with large wooden anchors.	manji least apprehensive provided large wooden anchors
3	PART 1	27	Eli or Dely	There are here lions and other wild beasts, with good hunting.	lions wild beasts good hunting
3	PART 1	28	Melibar or Malabar	Melibar is a great kingdom towards the westward, with a sovereign and languages of its own.	melibar great kingdom towards westward sovereign languages
3	PART 1	28	Melibar or Malabar	The people are idolaters, and subject to no foreigner.	people idolaters subject foreigner
3	PART 1	28	Melibar or Malabar	Here the northstar, at its greatest height, appears two cubits above the water.	northstar greatest height appears two cubits water
3	PART 1	28	Melibar or Malabar	From this and an adjacent province named Gozurat, there issue annually a body of upwards of a hundred vessels, who capture other ships and plunder the merchants.	adjacent province named gozurat issue annually body upwards hundred vessels capture ships plunder merchants
3	PART 1	28	Melibar or Malabar	Being sea-robbers, they carry with them their wives and children, and remain together all the summer, doing great injury to trade.	searobbers carry wives children remain together summer great injury trade
3	PART 1	28	Melibar or Malabar	These wicked corsairs form what they call a ladder on the sea ; twenty of them place themselves five miles from each other, and thus command a hundred miles in extent.	wicked corsairs form call ladder sea twenty place five miles thus command hundred miles extent
3	PART 1	28	Melibar or Malabar	When a merchantman comes in view, a light is kindled, which is repeated by one after another; so that no vessel sailing here can escape them.	merchantman comes view light kindled repeated one another vessel sailing escape
3	PART 1	28	Melibar or Malabar	The mariners, however, knowing well their wicked customs, come well armed and prepared, and fight a desperate battle, often beating them off with loss ; but at other times fall into their hands.	mariners however knowing well wicked customs come well armed prepared fight desperate battle often beating loss times fall hands
3	PART 1	28	Melibar or Malabar	The pirates then take the ship with all the goods, but do no injury to the men, saying to them, “ Go and collect another cargo, that we may have a chance of getting it too”.	pirates take ship goods injury men saying “ go collect another cargo may chance getting too”
3	PART 1	28	Melibar or Malabar	In this country is a vast abundance of pepper, and also of ginger, with a good supply of cinnamon and other spices, also cubebs and cocoa-nuts.	country vast abundance pepper also ginger good supply cinnamon spices also cubebs cocoanuts
3	PART 1	28	Melibar or Malabar	Cotton cloths, the most beautiful and delicate in the whole world, are here manufactured, with other valuable articles.	cotton cloths beautiful delicate whole world manufactured valuable articles
3	PART 1	28	Melibar or Malabar	t To purchase these goods, the merchants from other quarters bring copper, which they use as ballast ; cloths of silk and gold, sandal-wood, and other spices.	purchase goods merchants quarters bring copper use ballast cloths silk gold sandalwood spices
3	PART 1	28	Melibar or Malabar	Ships come even from the great province of Manji; and the dealers here convey the goods to various quarters in the west, whence the most valuable are forwarded to Alexandria.	ships come even great province manji dealers convey goods various quarters west whence valuable forwarded alexandria
3	PART 1	28	Melibar or Malabar	Having told you now of Melibar, we shall go to Gozurat, but it would be too tedious to inform you of all the cities of these countries, they are so very numerous.	told melibar shall go gozurat would tedious inform cities countries numerous
3	PART 1	29	Kingdom of Gozurat	Gozurat, too, is a great kingdom to the west, having languages and a king of its own, and subject to no other.	gozurat great kingdom west languages king subject
3	PART 1	29	Kingdom of Gozurat	Here the north-star rises to the apparent height of six cubits.	northstar rises apparent height six cubits
3	PART 1	29	Kingdom of Gozurat	The greatest pirates in the world live here, and have a most wicked custom ; after taking a merchant, they make him drink tamarinds and sea-water, then examine carefully if he voids any pearls or precious stones, which are alleged to be usually swallowed on such emergencies.	greatest pirates world live wicked custom taking merchant make drink tamarinds seawater examine carefully voids pearls precious stones alleged usually swallowed emergencies
3	PART 1	29	Kingdom of Gozurat	There is in this land a great quantity of pepper and indigo, with a good deal of ginger.	land great quantity pepper indigo good deal ginger
3	PART 1	29	Kingdom of Gozurat	Cotton also abounds, and the trees which bear it, when twenty years old, rise to the height of six paces; but the produce is then unfit to be spun, and can only be used for quilting.	cotton also abounds trees bear twenty years old rise height six paces produce unfit spun used quilting
3	PART 1	29	Kingdom of Gozurat	Before twelve years, it is well fitted for the former purpose.	twelve years well fitted former purpose
3	PART 1	29	Kingdom of Gozurat	"t An immense quantity of ""dressed leather is prepared from the skins of the goat, the buffalo, the wild ox, unicorn, and various other animals, and it is largely exported to Arabia and adjoining regions."	immense quantity dressed leather prepared skins goat buffalo wild ox unicorn various animals largely exported arabia adjoining regions
3	PART 1	29	Kingdom of Gozurat	Coverlets of red leather are also framed, with representations of birds and beasts, most delicately interwoven with gold and silver thread.	coverlets red leather also framed representations birds beasts delicately interwoven gold silver thread
3	PART 1	29	Kingdom of Gozurat	They are wonderfally beautiful, and being used by the Saracens for sleeping upon, are worth ten mares of silver.	wonderfally beautiful used saracens sleeping upon worth ten mares silver
3	PART 1	29	Kingdom of Gozurat	There are also cushions woven with gold, valued atten marcs.	also cushions woven gold valued atten marcs
3	PART 1	29	Kingdom of Gozurat	In short, this leather is embroidered for royal use, more delicately than in any other part of the world.	short leather embroidered royal use delicately part world
3	PART 1	3	Idolatry and Cruelty of the Japanese	The idolaters of Cathay, of Manji, and of these isles, have all a uniform worship ; their idols have heads respectively of the dog, the hog, the sheep, and various other animals, Some have a head and four faces, others three heads, one in the proper place, and one on each shoulder.	idolaters cathay manji isles uniform worship idols heads respectively dog hog sheep various animals head four faces others three heads one proper place one shoulder
3	PART 1	3	Idolatry and Cruelty of the Japanese	Certain images have four, ten, and even a thousand hands, and these last are held in peculiar reverence.	certain images four ten even thousand hands last held peculiar reverence
3	PART 1	3	Idolatry and Cruelty of the Japanese	"‘When the Christians ask them why they form idols in so strange a manner, they reply,—""Our ancestors left them to us, and we will leave them to our children”."	‘when christians ask form idols strange manner reply—our ancestors left us leave children”
3	PART 1	3	Idolatry and Cruelty of the Japanese	The actions of these beings are so various and diabolical, that they must not be mentioned in this book, because it would be a wicked thing in Christians to read them.	actions beings various diabolical must mentioned book would wicked thing christians read
3	PART 1	3	Idolatry and Cruelty of the Japanese	I shall only mention, that any idolater of these isles, when he captures an enemy, who cannot procure a ransom in money, invites his friends, who cook and eat the prisoner, reckoning his flesh the most delicate food that can be obtained.	shall mention idolater isles captures enemy procure ransom money invites friends cook eat prisoner reckoning flesh delicate food obtained
3	PART 1	30	Tana (Bombay)	Tana is a great kingdom in the west ; the inhabitants idolaters, with a language of their own, under a sovereign subject to no other.	tana great kingdom west inhabitants idolaters language sovereign subject
3	PART 1	30	Tana (Bombay)	It does not produce pepper, or such spices as the other provinces ; but yields incense, not white, but of a brown colour.	produce pepper spices provinces yields incense white brown colour
3	PART 1	30	Tana (Bombay)	t There is a great trade in leather finely dressed, also in good cotton, both raw and made into cloth.	great trade leather finely dressed also good cotton raw made cloth
3	PART 1	30	Tana (Bombay)	The merchants import gold, silver, brass, and other goods necessary for these kingdoms, receiving various articles in return.	merchants import gold silver brass goods necessary kingdoms receiving various articles return
3	PART 1	30	Tana (Bombay)	But I have a bad thing to tell you ; for many pirates issue hence, scouring the sea, and greatly injuring the sailors; and the king sanctions their conduct, having made an agreement, that they bring to him all the horses captured, which are very numerous, being in great request over all India.	bad thing tell many pirates issue hence scouring sea greatly injuring sailors king sanctions conduct made agreement bring horses captured numerous great request india
3	PART 1	30	Tana (Bombay)	But gold, silver, precious stones, and the rest of the cargo, belong to themselves.	gold silver precious stones rest cargo belong
3	PART 1	30	Tana (Bombay)	Now this is bad and very unjust conduct.	bad unjust conduct
3	PART 1	30	Tana (Bombay)	Let us leave this country and speak of Cambaia.	let us leave country speak cambaia
3	PART 1	31	Kingdom of Cambais	This is a great kingdom to the west ; the people idolaters, with a language of their own, and a ruler subject to no other.	great kingdom west people idolaters language ruler subject
3	PART 1	31	Kingdom of Cambais	Here the north-star appears more fully, as it always does the farther you go westward.	northstar appears fully always farther go westward
