chapterNo	chapterTitle	sectionNo	sectionTitle	sentence	sentence_cleaned
2	PART 1	22	Of the Castle of Taikan	It is so hard, that it can be broken only by great iron hammers ; and there is enough to supply the whole human race till the end of time.	hard broken great iron hammers enough supply whole human race till end time
2	PART 1	22	Of the Castle of Taikan	Departing from that city, you go three days north-east, through a fine country, well planted with grain and fruits.	departing city go three days northeast fine country well planted grain fruits
2	PART 1	22	Of the Castle of Taikan	The people, who are followers of Mohammed, are wicked and murderous.	people followers mohammed wicked murderous
2	PART 1	22	Of the Castle of Taikan	They spend much time in the tavern, for they have abundance of good wine, well prepared.	spend much time tavern abundance good wine well prepared
2	PART 1	22	Of the Castle of Taikan	They wear nothing on their heads but a cord ten palms long wrapt round it.	wear nothing heads cord ten palms long wrapt round
2	PART 1	22	Of the Castle of Taikan	They are good hunters, and thus supply themselves with venison ; but have no clothing except the skins of animals.	good hunters thus supply venison clothing except skins animals
2	PART 1	23	Of the City of Scassem	When a man travels three days, he finds a city named Scassem, which is on the plain, while the others are on the mountains, and through it flows a considerable river.	man travels three days finds city named scassem plain others mountains flows considerable river
2	PART 1	23	Of the City of Scassem	There are here many porcupines, and when the hunters set their dogs upon them, the hogs collect together and push their spines against their assailants, and often hurt them severely.	many porcupines hunters set dogs upon hogs collect together push spines assailants often hurt severely
2	PART 1	23	Of the City of Scassem	* This Scassem is a large province, and the shepherds dwell in caverns on the mountains, which are easily formed, being wholly of earth, and make large handsome habitations.	scassem large province shepherds dwell caverns mountains easily formed wholly earth make large handsome habitations
2	PART 1	23	Of the City of Scassem	t When aman leaves this city, he travels three days without finding a house, or any thing to eat or drink, being obliged to carry provisions with him, and he then enters the district of Badascian.	aman leaves city travels three days without finding house thing eat drink obliged carry provisions enters district badascian
2	PART 1	24	Of the Province of Badascian	Badascian is a large province, whose people adore Mohammed, and have a language of their own.	badascian large province whose people adore mohammed language
2	PART 1	24	Of the Province of Badascian	It is governed by kings descended from Alexander and the daughter of Darius lord of Persia, and all these kings are called in Saracen Zulcarnem, which means in their language Alexander.	governed kings descended alexander daughter darius lord persia kings called saracen zulcarnem means language alexander
2	PART 1	24	Of the Province of Badascian	In this country occur the precious stones called balasiu, which are very beautiful and valuable.	country occur precious stones called balasiu beautiful valuable
2	PART 1	24	Of the Province of Badascian	They are found in the rocks of a mountain called Lighinan, and are cut out of very deep caverns, as is done by those who work silver mines, Know, too, that the king makes them be worked out for himself, and no other man may cut out balasiu on that mountain, on pain of death.	found rocks mountain called lighinan cut deep caverns done work silver mines know king makes worked man may cut balasiu mountain pain death
2	PART 1	24	Of the Province of Badascian	His majesty sends them as presents to other princes and great lords, either as homage, or in token of friendship, and he likewise sells them for gold and silver.	majesty sends presents princes great lords either homage token friendship likewise sells gold silver
2	PART 1	24	Of the Province of Badascian	The prohibition is enforced that they may continue valuable ; for if all persons were allowed to dig for them, they would be quite depreciated.	prohibition enforced may continue valuable persons allowed dig would quite depreciated
2	PART 1	24	Of the Province of Badascian	You must likewise know, that in other mountains of the same country are found the stones of which ultramarine is made, and it is the finest and best in the world.	must likewise know mountains country found stones ultramarine made finest best world
2	PART 1	24	Of the Province of Badascian	There are also lofty hills containing veins yielding silver in abundance.	also lofty hills containing veins yielding silver abundance
2	PART 1	24	Of the Province of Badascian	The country is extremely cold, but it breeds very good horses, which run with great speed over these wild tracts without being shod with iron.	country extremely cold breeds good horses run great speed wild tracts without shod iron
2	PART 1	24	Of the Province of Badascian	t There are found also the falcons called sacri, which fly well and swiftly ; also those called /anier ; and there is abundant hunting of beasts and birds.	found also falcons called sacri fly well swiftly also called anier abundant hunting beasts birds
2	PART 1	24	Of the Province of Badascian	Wheat and good barley are plentiful ; they have no oil of olives, but make it from sesamum and nuts.	wheat good barley plentiful oil olives make sesamum nuts
2	PART 1	24	Of the Province of Badascian	This kingdom has many a narrow pass and strong post to secure it against the entrance of enemies, and the cities and castles are strongly built on high mountains.	kingdom many narrow pass strong post secure entrance enemies cities castles strongly built high mountains
2	PART 1	24	Of the Province of Badascian	The people are good archers and hunters, and mostly clad in the skins of beasts, on account of the scarcity of cloth.	people good archers hunters mostly clad skins beasts account scarcity cloth
2	PART 1	24	Of the Province of Badascian	The great ladies, however, wear from sixty toa hundred yards of bombasine wrapped round their body, in order that they may appear very fat, because the men delight in such a shape.	great ladies however wear sixty toa hundred yards bombasine wrapped round body order may appear fat men delight shape
2	PART 1	24	Of the Province of Badascian	On the summits of the mountains the air is so pure and salubrious that the inhabitants of the towns and lower valleys, when attacked by fever or other inflammatory complaints, immediately remove thither, and in three or four days recover their health.	summits mountains air pure salubrious inhabitants towns lower valleys attacked fever inflammatory complaints immediately remove thither three four days recover health
2	PART 1	24	Of the Province of Badascian	Marco Polo affirms, that he himself experienced its excellent effects ; for after being confined nearly a year by sickness, he was advised to try change of air by ascending the hills, and he then immediately regained his strength.	marco polo affirms experienced excellent effects confined nearly year sickness advised try change air ascending hills immediately regained strength
2	PART 1	25	Of the Province of Pascia	You are to know that ten days south from Badascian is a province called Pascia.	know ten days south badascian province called pascia
2	PART 1	25	Of the Province of Pascia	The people have a peculiar language ; they are worshippers of idols, and much skilled in enchantments and diabolical arts.	people peculiar language worshippers idols much skilled enchantments diabolical arts
2	PART 1	25	Of the Province of Pascia	The men wear ear-rings and buckles of gold and silver, with pearls and precious stones.	men wear earrings buckles gold silver pearls precious stones
2	PART 1	25	Of the Province of Pascia	They are a very artful and malicious people.	artful malicious people
2	PART 1	25	Of the Province of Pascia	The province is extremely hot, and the people live upon flesh and rice.	province extremely hot people live upon flesh rice
2	PART 1	25	Of the Province of Pascia	Now let us leave it, and tell of another, which is distant from this seven days towards the south-east.	let us leave tell another distant seven days towards southeast
2	PART 1	26	Of the Province of Kesimur	Kesimur is inhabited by idolaters, who have a language of theirown.	kesimur inhabited idolaters language theirown
2	PART 1	26	Of the Province of Kesimur	They have a wonderful knowledge of the enchantments of devils, making their images speak, and by sorcery changing the seasons, causing great darkness, and doing other wonders which could not be believed unless they were seen.	wonderful knowledge enchantments devils making images speak sorcery changing seasons causing great darkness wonders could believed unless seen
2	PART 1	26	Of the Province of Kesimur	The idols of this province are the heads over all the others, and went down hence to the neighbouring countries.	idols province heads others went hence neighbouring countries
2	PART 1	26	Of the Province of Kesimur	The people are meagre and of a brown complexion ; but the females are very beautiful.	people meagre brown complexion females beautiful
2	PART 1	26	Of the Province of Kesimur	They live on flesh and rice, and have a number of cities and castles.	live flesh rice number cities castles
2	PART 1	26	Of the Province of Kesimur	They have woods and deserts, and passes so strong that they have little dread.	woods deserts passes strong little dread
2	PART 1	26	Of the Province of Kesimur	of an invader: their king rules with great justice.	invader king rules great justice
2	PART 1	26	Of the Province of Kesimur	In this country are hermits, who observe great abstinence in eating and drinking, and carefully abstain from all offences against their faith ; and thisis done through veneration of their gods.	country hermits observe great abstinence eating drinking carefully abstain offences faith thisis done veneration gods
2	PART 1	26	Of the Province of Kesimur	They have abbeys and monasteries, are held in much reverence by the people of the country, and live toa great age.	abbeys monasteries held much reverence people country live toa great age
2	PART 1	26	Of the Province of Kesimur	The coral brought from our land is sold more readily there than in any other nation.	coral brought land sold readily nation
2	PART 1	26	Of the Province of Kesimur	From this place you may go to the sea of India, and if we went farther we should enter into that country ; but being to return that way, we will then describe it in due order, and now go back to Badascian.	place may go sea india went farther enter country return way describe due order go back badascian
2	PART 1	27	Of the Countries of Vokhan, Pamier, and Belor	When a man departs from Badascian, he goes twelve days between north-east and east, along a river which belongs to a brother of the lord of that land.	man departs badascian goes twelve days northeast east along river belongs brother lord land
2	PART 1	27	Of the Countries of Vokhan, Pamier, and Belor	There are many castles, and a good number of inhabitants, who are valiant and adore Mohammed.	many castles good number inhabitants valiant adore mohammed
2	PART 1	27	Of the Countries of Vokhan, Pamier, and Belor	He then comes to a province named Vokhan, not very large, being only three days’ journey in every direction.	comes province named vokhan large three days’ journey every direction
2	PART 1	27	Of the Countries of Vokhan, Pamier, and Belor	The people are of the same description, and subject to the ruler of Badascian.	people description subject ruler badascian
2	PART 1	27	Of the Countries of Vokhan, Pamier, and Belor	Wild beasts and birds of every kind for hunting are most abundant.	wild beasts birds every kind hunting abundant
2	PART 1	27	Of the Countries of Vokhan, Pamier, and Belor	Having left this place, and travelled three days, always over mountains, he ascends to a district which is said to be the highest in the world.	left place travelled three days always mountains ascends district said highest world
2	PART 1	27	Of the Countries of Vokhan, Pamier, and Belor	Here he finds a plain between two vast hills, through which flows a very fine river, issuing from a large lake ; and it is the best pasturage in the world, for a lean animal becomes fat here in ten days.	finds plain two vast hills flows fine river issuing large lake best pasturage world lean animal becomes fat ten days
2	PART 1	27	Of the Countries of Vokhan, Pamier, and Belor	All kinds of wild animals abound ; in particular, a species of sheep with horns of three, four, and even six palms long.	kinds wild animals abound particular species sheep horns three four even six palms long
2	PART 1	27	Of the Countries of Vokhan, Pamier, and Belor	These are formed by the shepherds into large spoons, out of which they eat ; and are even employed in enclosing the places where they keep their cattle.	formed shepherds large spoons eat even employed enclosing places keep cattle
2	PART 1	27	Of the Countries of Vokhan, Pamier, and Belor	The hornsare heaped up in large quantities along the road, for the purpose of guiding travellers during winter, when it is covered with snow.	hornsare heaped large quantities along road purpose guiding travellers winter covered snow
2	PART 1	27	Of the Countries of Vokhan, Pamier, and Belor	t While a man passes for twelve days along this high plain, which is called Pamier,§ he sees neither habitation nor verdure, but must carry all his provisions along with him.	man passes twelve days along high plain called pamier� sees neither habitation verdure must carry provisions along
2	PART 1	27	Of the Countries of Vokhan, Pamier, and Belor	No birds can live in this cold region; and I can even state that the fire does not burn so clear nor with the same colour as in other places, nor does it cook victuals so well.	birds live cold region even state fire burn clear colour places cook victuals well
2	PART 1	27	Of the Countries of Vokhan, Pamier, and Belor	Leaving this place, he has to go on forty days between north and north-east, and passes many rivers and deserts ; and in all this journey finds neither verdure nor habitation, but must carry all his provisions along with him.	leaving place go forty days north northeast passes many rivers deserts journey finds neither verdure habitation must carry provisions along
2	PART 1	27	Of the Countries of Vokhan, Pamier, and Belor	This country is called Belor.	country called belor
2	PART 1	27	Of the Countries of Vokhan, Pamier, and Belor	t The people live in very lofty mountains, They are idolaters, extremely savage, violent, and cruel, subsist by hunting, and dress themselves in the skins of beasts.	people live lofty mountains idolaters extremely savage violent cruel subsist hunting dress skins beasts
2	PART 1	28	Of the Province of Cascar	Cascar was anciently a kingdom, but is now under the dominion of the great khan.	cascar anciently kingdom dominion great khan
2	PART 1	28	Of the Province of Cascar	The people adore Mohammed, and have cities and castles; they are situated between the north and east.	people adore mohammed cities castles situated north east
2	PART 1	28	Of the Province of Cascar	They subsist by merchandise and manufactures, having also fine gardens, vineyards, and orchards, with a good supply of silk.	subsist merchandise manufactures also fine gardens vineyards orchards good supply silk
2	PART 1	28	Of the Province of Cascar	The merchants, in carrying on their trade, go round the whole world ; but they are sordid and covetous, eating and drinking very poorly.	merchants carrying trade go round whole world sordid covetous eating drinking poorly
2	PART 1	28	Of the Province of Cascar	Some Nestorian Christians reside here, observing their own customs and laws.	nestorian christians reside observing customs laws
2	PART 1	28	Of the Province of Cascar	The people have a language of their own ; and the province extends five days’ journey.	people language province extends five days’ journey
2	PART 1	28	Of the Province of Cascar	Now let us leave it and speak of Samarcan.	let us leave speak samarcan
2	PART 1	29	Of the City of Samarcan	Samarcan is a very great and noble city, lying to the south, inhabited by Christians and Saracens.	samarcan great noble city lying south inhabited christians saracens
2	PART 1	29	Of the City of Samarcan	The people are governed by a nephew of the great khan, who, however, is not his friend, but is in open hostility against him.	people governed nephew great khan however friend open hostility
2	PART 1	29	Of the City of Samarcan	I have to tell you a great wonder which happened in this city.	tell great wonder happened city
2	PART 1	29	Of the City of Samarcan	You must know that not very long since, Ciagatai, brother to the great khan, became a Christian, and was lord of that and of many other countries.	must know long since ciagatai brother great khan became christian lord many countries
2	PART 1	29	Of the City of Samarcan	The believers of Samarcan rejoiced greatly at his conversion, and erected a large church in honour of it, bearing the name of St John the Baptist.	believers samarcan rejoiced greatly conversion erected large church honour bearing name st john baptist
2	PART 1	29	Of the City of Samarcan	They took a large and fine stone belonging to the Saracens, and made it the base of a column, which rose in the middle of the edifice, and supported the whole roof.	took large fine stone belonging saracens made base column rose middle edifice supported whole roof
2	PART 1	29	Of the City of Samarcan	Now it came to pass that Ciagatai died, whereupon the Mohammedans, having been much enraged at this stone being taken for the use of the church, consulted with each other how to recover it by force.	came pass ciagatai died whereupon mohammedans much enraged stone taken use church consulted recover force
2	PART 1	29	Of the City of Samarcan	This they could now easily do, being ten to one of their adversaries, Several of their elders went and told the Christians that they wished to receive back the slab, which had been formerly theirs.	could easily ten one adversaries several elders went told christians wished receive back slab formerly
2	PART 1	29	Of the City of Samarcan	The latter answered, that they would willingly restore it, but for the injury it would do to their building, and offered to pay a fair price for it.	latter answered would willingly restore injury would building offered pay fair price
2	PART 1	29	Of the City of Samarcan	The others replied, that they wished neither gold nor treasure, but must have their stone.	others replied wished neither gold treasure must stone
2	PART 1	29	Of the City of Samarcan	The government now belonged to the nephew of the great khan, who commanded that within two days it should be restored.	government belonged nephew great khan commanded within two days restored
2	PART 1	29	Of the City of Samarcan	When the Christians received that order, they were much grieved, and knew not what to do.	christians received order much grieved knew
2	PART 1	29	Of the City of Samarcan	They went, however, and with many tears implored John the Baptist to relieve them in this tribulation.	went however many tears implored john baptist relieve tribulation
2	PART 1	29	Of the City of Samarcan	On the morning of the day when the stone was to be returned, the pillar, by the power of our Lord, rose up at least three palms, and supported itself as well as when the stone was beneath it, and has continued to do so till this day.	morning day stone returned pillar power lord rose least three palms supported well stone beneath continued till day
2	PART 1	29	Of the City of Samarcan	This was and still is accounted one of the greatest miracles that ever happened in the world.	still accounted one greatest miracles ever happened world
2	PART 1	29	Of the City of Samarcan	Now let me tell you of a province which is called Yarcan.	let tell province called yarcan
2	PART 1	3	On Armenia the Greater	Armenia the Greater§ is a large country, and, at the entrance of it isa city called Arzinga, in which is made the best buckram in the world.	armenia greater� large country entrance isa city called arzinga made best buckram world
2	PART 1	3	On Armenia the Greater	There are several baths of warm spring water, the best and most beautiful any where to be found.	several baths warm spring water best beautiful found
2	PART 1	3	On Armenia the Greater	There are many castles, and cities, among which the noblest is Arzinga, the seat of an archbishop, and the metropolis of the whole district; there are also Argiron and Darzizi.	many castles cities among noblest arzinga seat archbishop metropolis whole district also argiron darzizi
2	PART 1	3	On Armenia the Greater	I assure you the province is very large, and during the summer all the Tartars of the Levant reside here with their flocks and herds, on account of its rich pastures ; but in winter they cannot remain because of the severe cold and snow, amid which the animals could not live.	assure province large summer tartars levant reside flocks herds account rich pastures winter remain severe cold snow amid animals could live
2	PART 1	3	On Armenia the Greater	Now, in this Armenia is the ark of Noah on a great mountain.	armenia ark noah great mountain
2	PART 1	3	On Armenia the Greater	The circuit of its base cannot be traversed in less than two days ; and the ascent is rendered impracticable by the snow on its summit, which never dissolves, but is increased by each successive fall.	circuit base traversed less two days ascent rendered impracticable snow summit never dissolves increased successive fall
2	PART 1	3	On Armenia the Greater	On the lower declivities, the melted snows cause an abundant vegetation, and afford rich pastures for the cattle which in summer resort thither from all the surrounding -countries.	lower declivities melted snows cause abundant vegetation afford rich pastures cattle summer resort thither surrounding countries
2	PART 1	3	On Armenia the Greater	To the south-east it borders on a kingdom called Mosul, inhabited by Jacobite and Nestorian Christians, of whom we will mention more hereafter.	southeast borders kingdom called mosul inhabited jacobite nestorian christians mention hereafter
2	PART 1	3	On Armenia the Greater	On the north’ it extends to the Georgians, and on that frontier is a fountain whence rises oil in such abundance that a hundred ships might be at once loaded with it.	north’ extends georgians frontier fountain whence rises oil abundance hundred ships might loaded
2	PART 1	3	On Armenia the Greater	It is not good for eating, but very fit for fuel, for anointing the camels in maladies of the skin, and for other purposes ; for which reason people come from a great distance for it, and nothing else is burned in all this country.	good eating fit fuel anointing camels maladies skin purposes reason people come great distance nothing else burned country
2	PART 1	3	On Armenia the Greater	Now let us quit Armenia, and tell of Georgia.	let us quit armenia tell georgia
2	PART 1	30	Of the Province of Yarcan	Yarcan is a province five days’ journey in length.	yarcan province five days’ journey length
2	PART 1	30	Of the Province of Yarcan	The people obey the law of Mohammed, but there are some Nestorian Christians; they are subject to the nephew of the khan mentioned above.	people obey law mohammed nestorian christians subject nephew khan mentioned
2	PART 1	30	Of the Province of Yarcan	All necessaries are in great abundance.	necessaries great abundance
2	PART 1	30	Of the Province of Yarcan	Cotton is also grown, and the inhabitants are skilful artisans.	cotton also grown inhabitants skilful artisans
2	PART 1	30	Of the Province of Yarcan	They suffer severely by swellings in the legs and in the throat, occasioned by the bad quality of the water.	suffer severely swellings legs throat occasioned bad quality water
2	PART 1	30	Of the Province of Yarcan	Finding nothing else worth mentioning, I shall go on to Cotan.	finding nothing else worth mentioning shall go cotan
2	PART 1	31	Of the great Province of Cotan	Cotan is a province between north-east and east, and is eight days’ journey in length.	cotan province northeast east eight days’ journey length
2	PART 1	31	Of the great Province of Cotan	The people adore Mohammed ; they have a number of cities and castles.	people adore mohammed number cities castles
2	PART 1	31	Of the great Province of Cotan	The capital is a noble town, called by the name of the kingdom.	capital noble town called name kingdom
2	PART 1	31	Of the great Province of Cotan	They have all things in abundance, a large supply of silk, with vineyards and good orchards.	things abundance large supply silk vineyards good orchards
2	PART 1	31	Of the great Province of Cotan	They carry on merchandise and manufactures, but are not men at arms.	carry merchandise manufactures men arms
2	PART 1	32	Of the Province of Pein	Pein is a province five days’ journey in length, between north-east and east.	pein province five days’ journey length northeast east
2	PART 1	32	Of the Province of Pein	The people adore Mohammed, are subject to the great khan, and have a number of towns and castles.	people adore mohammed subject great khan number towns castles
2	PART 1	32	Of the Province of Pein	The noblest city and capital is called by the name of the kingdom.	noblest city capital called name kingdom
2	PART 1	32	Of the Province of Pein	Here is a river in which are found the stones named jasper and calcedony,.	river found stones named jasper calcedony
2	PART 1	32	Of the Province of Pein	The people are very well supplied with necessaries, and grow a good deal of silk.	people well supplied necessaries grow good deal silk
2	PART 1	32	Of the Province of Pein	They live by merchandise and arts, and have a custom which I will now tell you.	live merchandise arts custom tell
2	PART 1	32	Of the Province of Pein	‘When a woman has a husband who has gone a journey, and is to be absent above twenty days, as soon as he has departed she takes another partner, being fully allowed  by usage to do so; while the husband, in the place where he goes, takes another wife.	‘when woman husband gone journey absent twenty days soon departed takes another partner fully allowed usage husband place goes takes another wife
2	PART 1	32	Of the Province of Pein	Know that all the provinces now described from Cascar to the present, and still farther on, belong to Great Turkey.	know provinces described cascar present still farther belong great turkey
2	PART 1	32	Of the Province of Pein	Now let us tell of a province named Ciarcian.	let us tell province named ciarcian
2	PART 1	33	Of the Province of Ciarcian	Ciarcian is a province of Great Turkey, lying between north-east and east, with a capital city of the same name.	ciarcian province great turkey lying northeast east capital city name
2	PART 1	33	Of the Province of Ciarcian	The people adore Mohammed, and have a good number of towns and castles, There is a river bringing jasper and calcedony, which, being of excellent quality, they take to sell in Cathay, and thus make great profit.	people adore mohammed good number towns castles river bringing jasper calcedony excellent quality take sell cathay thus make great profit
2	PART 1	33	Of the Province of Ciarcian	This province is sandy, as well as the whole road from Cotan hither ; and much of the water is bad and bitter, but in various places it is good.	province sandy well whole road cotan hither much water bad bitter various places good
2	PART 1	33	Of the Province of Ciarcian	When an enemy passes through the country, they flee with their wives, children, and cattle, two or three days’ journey through the sand to places abounding in fine water and pasturage ; and no one can tell where they have gone, because the wind blowing the sand obliterates all traces of their march, and they thus escape the invader.	enemy passes country flee wives children cattle two three days’ journey sand places abounding fine water pasturage one tell gone wind blowing sand obliterates traces march thus escape invader
2	PART 1	33	Of the Province of Ciarcian	But when a friendly army passes through, they send away only the beasts, because the troops would take and eat them, without any payment.	friendly army passes send away beasts troops would take eat without payment
2	PART 1	33	Of the Province of Ciarcian	After departing from Ciarcian, you go five days through the waste, finding the water bad and bitter, but occasionally sweet and good.	departing ciarcian go five days waste finding water bad bitter occasionally sweet good
2	PART 1	33	Of the Province of Ciarcian	At the end of these five days you come to a city which lies at the commencement of the great desert, wherein provisions are laid in for its passage, and therefore I must tell you about it.	end five days come city lies commencement great desert wherein provisions laid passage therefore must tell
2	PART 1	34	Of the City and Desert of Lop	Lop is a large city at the entrance of the great desert bearing its name, and lying between the east and northeast.	lop large city entrance great desert bearing name lying east northeast
2	PART 1	34	Of the City and Desert of Lop	It belongs to the khan, and the people adore Mohammed.	belongs khan people adore mohammed
2	PART 1	34	Of the City and Desert of Lop	You must know that those persons who wish to pass this tract rest in the city a week to refresh themselves and their cattle ; then, having taken a month’s provisions and provender, they enter upon the desert, which I assure you is so extensive that if a man were to travel through its whole length, it would employ a year ; and even at its smallest breadth, a month is requisite.	must know persons wish pass tract rest city week refresh cattle taken month’s provisions provender enter upon desert assure extensive man travel whole length would employ year even smallest breadth month requisite
2	PART 1	34	Of the City and Desert of Lop	t It consists altogether of mountains and valleys of sand, and nothing is got to eat; but after travelling a day and a night, you find sweet water sufficient for from fifty to a hundred men, with their animals.	consists altogether mountains valleys sand nothing got eat travelling day night find sweet water sufficient fifty hundred men animals
2	PART 1	34	Of the City and Desert of Lop	A larger body could not be supplied.	larger body could supplied
2	PART 1	34	Of the City and Desert of Lop	Thus, water is seen daily, or altogether in about twenty-eight places, and except in three or four it is good.	thus water seen daily altogether twentyeight places except three four good
2	PART 1	34	Of the City and Desert of Lop	Beasts or birds there are none, because they could not find food; but there is agreat wonder which I must now tell you.	beasts birds none could find food agreat wonder must tell
2	PART 1	34	Of the City and Desert of Lop	When a party rides by night through this desert, and any one lags behind, or straggles from his companions through sleep or any other cause, when he seeks to return to them, he hears spirits speak to him in such a manner that they seem to be his comrades, and they frequently call him by name, and thus lead him out of his way so that he never regains it, and many persons are thus lost and perish.	party rides night desert one lags behind straggles companions sleep cause seeks return hears spirits speak manner seem comrades frequently call name thus lead way never regains many persons thus lost perish
2	PART 1	34	Of the City and Desert of Lop	I must tell you, too, that even by day you hear these voices of spirits, and even tambours, and many other instruments sounding.	must tell even day hear voices spirits even tambours many instruments sounding
2	PART 1	34	Of the City and Desert of Lop	They find it necessary, also, before going to rest at night, to fix an advanced signal, pointing out the course to be afterwards held ; likewise to attach a bell to each of the animals, that they may be more easily kept from straggling.	find necessary also going rest night fix advanced signal pointing course afterwards held likewise attach bell animals may easily kept straggling
2	PART 1	34	Of the City and Desert of Lop	In this manner, amid much danger and fear, this desert is passed.	manner amid much danger fear desert passed
2	PART 1	34	Of the City and Desert of Lop	Now we must tell you of the countries that lie on the other side.	must tell countries lie side
2	PART 1	35	Of the Province of Tangut and City of Sacchion	When you have rode thirty days through this desert, you find a city named Sacchion,which belongs to the khan, The province is called Tangut,and the people are idolaters, mixed with some Nestorian Christians and Saracens.	rode thirty days desert find city named sacchionwhich belongs khan province called tangutand people idolaters mixed nestorian christians saracens
2	PART 1	35	Of the Province of Tangut and City of Sacchion	The first have languages of their own ; they subsist not by merchandise, but by the grain which they produce from the earth.	first languages subsist merchandise grain produce earth
2	PART 1	35	Of the Province of Tangut and City of Sacchion	They have many abbeys and monasteries, all full of idols of various shapes, to which they offer frequent sacrifices and homage.	many abbeys monasteries full idols various shapes offer frequent sacrifices homage
2	PART 1	35	Of the Province of Tangut and City of Sacchion	Every man who has children rears a sheep, and at a particular festival at the end of the year, leads them along with that animal into the presence of the god, to whom they all perform reverence.	every man children rears sheep particular festival end year leads along animal presence god perform reverence
2	PART 1	35	Of the Province of Tangut and City of Sacchion	They cook the sheep and offer it very humbly before the idol, leaving it while they make their prayers for the safety of their children.	cook sheep offer humbly idol leaving make prayers safety children
2	PART 1	35	Of the Province of Tangut and City of Sacchion	They then take the meat and carry it to the house, or wherever they please, send for their relations, and eat it with great joy and respect.	take meat carry house wherever please send relations eat great joy respect
2	PART 1	35	Of the Province of Tangut and City of Sacchion	They afterwards collect the bones, and preserve them with much diligence.	afterwards collect bones preserve much diligence
2	PART 1	35	Of the Province of Tangut and City of Sacchion	You must know likewise, that when any one of them dies, his body is burned, and after he is carried to the place for this last ceremony, they erect in the middle of the path a house of cane, covered with cloths of silk and gold.	must know likewise one dies body burned carried place last ceremony erect middle path house cane covered cloths silk gold
2	PART 1	35	Of the Province of Tangut and City of Sacchion	When the dead man is laid before this ornamented house, they place before him wine and victuals, believing that he will be similarly honoured in the other world.	dead man laid ornamented house place wine victuals believing similarly honoured world
2	PART 1	35	Of the Province of Tangut and City of Sacchion	At the place of burning, too, they cut in paper, men, horses, camels, and coins of the size of bezarits, convinced that the deceased will possess all these things in the future state.	place burning cut paper men horses camels coins size bezarits convinced deceased possess things future state
2	PART 1	35	Of the Province of Tangut and City of Sacchion	On this occasion, all the instruments in the land are sounded before the corpse.	occasion instruments land sounded corpse
2	PART 1	35	Of the Province of Tangut and City of Sacchion	I must tell you, too, that after death the relations send for the astrologer, who is informed of the day, month, and year of his nativity, and then divines, by his diabolical art, the day on which the burning ought to take place.	must tell death relations send astrologer informed day month year nativity divines diabolical art day burning ought take place
2	PART 1	35	Of the Province of Tangut and City of Sacchion	If it should be a week, a month, or six months, they keep it all that time, and never burn it till the appointed day.	week month six months keep time never burn till appointed day
2	PART 1	35	Of the Province of Tangut and City of Sacchion	During this interval, they deposit it in a large box covered with cloth, and so preserved with crocus and other spices that no stench arises.	interval deposit large box covered cloth preserved crocus spices stench arises
2	PART 1	35	Of the Province of Tangut and City of Sacchion	Throughout this period, they place daily before the box meat and drink, and leave it there for some time, till they think he has eaten it.	throughout period place daily box meat drink leave time till think eaten
2	PART 1	35	Of the Province of Tangut and City of Sacchion	These sorcerers, too, often tell the relations that the dead body must not be carried out by the main door, but by a private one, or even through a breach made in the wall.	sorcerers often tell relations dead body must carried main door private one even breach made wall
2	PART 1	35	Of the Province of Tangut and City of Sacchion	All the idolaters in the world proceed in this manner.	idolaters world proceed manner
2	PART 1	35	Of the Province of Tangut and City of Sacchion	Now I must go to another city which lies to the south, near the extremity of this desert.	must go another city lies south near extremity desert
2	PART 1	36	Of the City of Kamul	Kamult is a province, formerly a kingdom, containing cities and castles, with a capital of the same name.	kamult province formerly kingdom containing cities castles capital name
2	PART 1	36	Of the City of Kamul	It stands between two deserts, the great one already described, and a smaller one, extending three days’ journey.	stands two deserts great one already described smaller one extending three days’ journey
2	PART 1	36	Of the City of Kamul	| The people are all idolaters, and have a peculiar language ; they live by the fruits of the earth, having enough to eat, and also to sell to the passenger.	people idolaters peculiar language live fruits earth enough eat also sell passenger
2	PART 1	36	Of the City of Kamul	They are men of great gaiety, thinking of nothing but to sound musical instruments, to sing, dance, and delight their hearts, When a stranger comes to lodge in a house, the master is highly pleased, and leaves him with his wife, desiring her to treat him in every respect as a husband, while he himself goes and spends two or three days elsewhere.	men great gaiety thinking nothing sound musical instruments sing dance delight hearts stranger comes lodge house master highly pleased leaves wife desiring treat every respect husband goes spends two three days elsewhere
2	PART 1	36	Of the City of Kamul	All the men of the province proceed in this manner, and do not account it any disgrace.	men province proceed manner account disgrace
2	PART 1	36	Of the City of Kamul	The women are handsome, gay, and fond of diversion.	women handsome gay fond diversion
2	PART 1	36	Of the City of Kamul	Now, when Mangou Khan reigned as sire of the Tartars, it was reported to him how the people of Kamul gave over their wives to strangers, when he sent orders that, under a severe penalty, travellers should not be henceforth entertained in this manner.	mangou khan reigned sire tartars reported people kamul gave wives strangers sent orders severe penalty travellers henceforth entertained manner
2	PART 1	36	Of the City of Kamul	When they received this injunction, they were greatly grieved, held a council, and did what I will now tell you.	received injunction greatly grieved held council tell
2	PART 1	36	Of the City of Kamul	They made up a large present, and sent it to Mangou, praying that he would allow them to treat their wives according to the custom handed down to them by their ancestors, who, for this kindness to strangers, had gained the favour of their idols, and their corn and other crops had greatly multiplied.	made large present sent mangou praying would allow treat wives according custom handed ancestors kindness strangers gained favour idols corn crops greatly multiplied
